operation_id,club_name,player_name,age,position,club_involved_name,tranfer_details,transfer_movement,transfer_period,fee,year,season,player_status,TRANSFER_TYPE
156262,Ittihad Club,Rakan Al-Najar,23,Goalkeeper,Ittihad Club,-,in,Summer,0,2018,2018/2019,Active,Promotion
156263,Ittihad Club,Ahmed Saleh Bahusayn,17,Central Midfield,Ittihad Club,-,in,Summer,0,2018,2018/2019,Active,Promotion
156264,Ittihad Club,Hussein Halawani,22,Left-Back,Al-Batin FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156265,Ittihad Club,Fahad Al-Muwallad,23,Right Winger,Levante,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156266,Ittihad Club,Majed Al-Khaibari,26,Left-Back,Al-Ettifaq FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156267,Ittihad Club,Faisal Al-Khara,24,Right-Back,Al-Taawoun FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156268,Ittihad Club,Qusai Al-Khaibary,26,Defensive Midfield,Jeddah FC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156269,Ittihad Club,Ahmed Akaichi,29,Centre-Forward,ES Sahel,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156270,Ittihad Club,Awadh Khrees,27,Right-Back,Al-Faisaly FC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156271,Ittihad Club,Ahmed Al-Nazeri,25,Centre-Forward,Al-Fateh SC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156272,Ittihad Club,Majed Al-Khaibari,26,Left-Back,Al-Shoalah FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156273,Ittihad Club,Yahya Kuhrmi,20,Right Midfield,Al-Taawoun FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156274,Ittihad Club,Yassen Hamza,27,Centre-Back,Al-Fateh SC,?,out,Summer,0,2018,2018/2019,Active,Sell
156275,Ittihad Club,Rabea Al-Sofiani,31,Centre-Forward,Al-Taawoun FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156276,Ittihad Club,Abdulrahman Al-Rio,24,Left-Back,Al-Hazem SC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156277,Ittihad Club,Hussein Halawani,22,Left-Back,Al-Orobah FC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156278,Ittihad Club,Fahad Al-Muwallad,24,Right Winger,Ban,-,out,Summer,0,2018,2018/2019,Active,Promotion
156279,Ittihad Club,Faisal Al-Khara,24,Right-Back,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156280,Ittihad Club,Ibrahem Zaher Al-Shahri,22,Defensive Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156281,Ittihad Club,Ali Al-Amri,23,Goalkeeper,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156282,Ittihad Club,Turky Al Khudhair,30,Central Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156283,Ittihad Club,Adnan Falatah,34,Left-Back,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156284,Ittihad Club,Bader Al-Nakhli,30,Centre-Back,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156285,Ittihad Club,Hani Al-Nahedh,30,Goalkeeper,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156286,Ittihad Club,Fahad Al-Ansari,31,Defensive Midfield,Qadsia SC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156287,Ittihad Club,Kahraba,24,Centre-Forward,Zamalek,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156288,Al-Nassr FC,Ahmed Musa,25,Left Winger,Leicester,€16.50m,in,Summer,16500000,2018,2018/2019,Active,Buy
156289,Al-Nassr FC,Giuliano,28,Central Midfield,Fenerbahce,€10.50m,in,Summer,10500000,2018,2018/2019,Active,Buy
156290,Al-Nassr FC,Nordin Amrabat,31,Right Winger,Watford,€8.50m,in,Summer,8500000,2018,2018/2019,Active,Buy
156291,Al-Nassr FC,Abderrazak Hamdallah,27,Centre-Forward,Al-Rayyan SC,€6.00m,in,Summer,6000000,2018,2018/2019,Active,Buy
156292,Al-Nassr FC,Petros,29,Defensive Midfield,São Paulo,€5.00m,in,Summer,5000000,2018,2018/2019,Active,Buy
156293,Al-Nassr FC,Christian Ramos,29,Centre-Back,Tiburones Rojos,€650k,in,Summer,650000,2018,2018/2019,Active,Buy
156294,Al-Nassr FC,Sultan Al-Ghannam,24,Right-Back,Al-Faisaly FC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156295,Al-Nassr FC,Brad Jones,36,Goalkeeper,Feyenoord,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156296,Al-Nassr FC,Hamad Al-Mansour,25,Right-Back,Al-Faisaly FC,?,in,Summer,0,2018,2018/2019,Active,Buy
156297,Al-Nassr FC,Abdullah Al-Oaisher,27,Goalkeeper,Al-Fateh SC,?,in,Summer,0,2018,2018/2019,Active,Buy
156298,Al-Nassr FC,Abdulrahman Al-Dosari,20,Defensive Midfield,Al-Nassr FC,-,in,Summer,0,2018,2018/2019,Active,Promotion
156299,Al-Nassr FC,Nawaf Al-Farshan,19,Defence,Al-Nassr FC,-,in,Summer,0,2018,2018/2019,Active,Promotion
156300,Al-Nassr FC,Yahya Al-Shehri,28,Attacking Midfield,CD Leganés,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156301,Al-Nassr FC,Mohammed Fouzair,26,Right Winger,Ittihad Club,Loan fee:€200k,out,Summer,200000,2018,2018/2019,Active,Loan
156302,Al-Nassr FC,Hassan Al-Raheb,35,Second Striker,Al-Shabab FC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156303,Al-Nassr FC,Hussein Shae'an,29,Goalkeeper,Al-Taawoun FC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156304,Al-Nassr FC,Ferjani Sassi,26,Central Midfield,Zamalek,?,out,Summer,0,2018,2018/2019,Active,Sell
156305,Al-Nassr FC,Abdullah Al-Enezi,28,Goalkeeper,Al-Nojoom FC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156306,Al-Nassr FC,Abdulrahman Al-Dhaferi,21,Defensive Midfield,Al-Batin FC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156307,Al-Nassr FC,Junior Kabananga,29,Centre-Forward,FC Astana,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156308,Al-Nassr FC,Saad Suhail,30,Right-Back,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156309,Al-Nassr FC,Abdelmoumene Djabou,31,Right Winger,ES Sétif,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156310,Al-Nassr FC,Leonardo,31,Left Winger,Al-Jazira,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156311,Al-Qadsiah FC,Rhys Williams,29,Centre-Back,Melbourne,€400k,in,Summer,400000,2018,2018/2019,Active,Buy
156312,Al-Qadsiah FC,Jack Duncan,25,Goalkeeper,Newcastle,?,in,Summer,0,2018,2018/2019,Active,Buy
156313,Al-Qadsiah FC,Majed Al-Khaibari,27,Left-Back,Al-Shoalah FC,?,in,Summer,0,2018,2018/2019,Active,Buy
156314,Al-Qadsiah FC,Aboubakar Oumarou,31,Centre-Forward,SZ FC Res.,?,in,Summer,0,2018,2018/2019,Active,Buy
156315,Al-Qadsiah FC,Jorginho,27,Attacking Midfield,Atlético-GO,?,in,Summer,0,2018,2018/2019,Active,Buy
156316,Al-Qadsiah FC,Ahmad Al-Zain,27,Right Winger,Al-Ahli SFC,loan transfer,in,Summer,0,2018,2018/2019,Active,Loan
156317,Al-Qadsiah FC,Yago,22,Defensive Midfield,Atlético-MG,loan transfer,in,Summer,0,2018,2018/2019,Active,Loan
156318,Al-Qadsiah FC,Adnan Falatah,34,Left-Back,Without Club,-,in,Summer,0,2018,2018/2019,Active,Termination of the contract
156319,Al-Qadsiah FC,Emad Fida,28,Goalkeeper,Al-Qadsiah FC,-,in,Summer,0,2018,2018/2019,Active,Promotion
156320,Al-Qadsiah FC,Yahia Awagi,23,Central Midfield,Al-Adalah FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156321,Al-Qadsiah FC,Fahad Al-Johani,26,Centre-Forward,Al-Fayha FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156322,Al-Qadsiah FC,Nasser Khalifah,22,Central Midfield,Khaleej FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156323,Al-Qadsiah FC,Mazen Abusharara,27,Centre-Forward,Al-Raed SFC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156324,Al-Qadsiah FC,Ahmed Karenshi,29,Left Midfield,Jeddah FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156325,Al-Qadsiah FC,Ahmed Al-Fahmi,27,Goalkeeper,Al-Washm,?,out,Summer,0,2018,2018/2019,Active,Sell
156326,Al-Qadsiah FC,Fahad Al-Johani,26,Centre-Forward,Al-Batin FC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156327,Al-Qadsiah FC,Wesam Mudhaya,26,Attacking Midfield,Al-Kawkab,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156328,Al-Qadsiah FC,Stanley Ohawuchi,28,Centre-Forward,Ajman Club,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156329,Al-Qadsiah FC,Walead Al-Shangeati,24,Centre-Forward,Al-Washm,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156330,Al-Qadsiah FC,Abdulrahman Al-Shahrani,24,Defensive Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156331,Al-Qadsiah FC,Ahmed Al-Malkey,27,Defensive Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156332,Al-Qadsiah FC,Paulo Sérgio,29,Centre-Forward,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156333,Al-Qadsiah FC,Abdulaziz Al-Dawsari,29,Left Midfield,Al-Ettifaq FC,-,out,Summer,0,2018,2018/2019,Active,Promotion
156334,Al-Qadsiah FC,Faisal Al-Masrahi,26,Goalkeeper,Ban,-,out,Summer,0,2018,2018/2019,Active,Promotion
156335,Al-Qadsiah FC,Jorginho,27,Attacking Midfield,Atlético-GO,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156336,Al-Raed SFC,Abdullah Al-Mogren,21,Centre-Forward,Al-Washm,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156337,Al-Raed SFC,Azzedine Doukha,31,Goalkeeper,Ohod Club,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156338,Al-Raed SFC,Abdullah Al-Fahad,24,Centre-Back,Al-Shabab FC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156339,Al-Raed SFC,Mazen Abusharara,27,Centre-Forward,Al-Qadsiah FC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156340,Al-Raed SFC,Ferhan Hasani,28,Attacking Midfield,Shkendija,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156341,Al-Raed SFC,Yassine El Ghanassy,28,Left Winger,FC Nantes,loan transfer,in,Summer,0,2018,2018/2019,Active,Loan
156342,Al-Raed SFC,Ahmed Al-Ghamdi,24,Goalkeeper,Al-Wehda FC,?,in,Summer,0,2018,2018/2019,Active,Buy
156343,Al-Raed SFC,Yahya Ateen,27,Defensive Midfield,Al-Ettifaq FC,?,in,Summer,0,2018,2018/2019,Active,Buy
156344,Al-Raed SFC,Ali Al-Zubaidi,25,Right-Back,Al-Ahli SFC,?,in,Summer,0,2018,2018/2019,Active,Buy
156345,Al-Raed SFC,Ahmed El Geaidy,21,Right Winger,El Mareekh,?,in,Summer,0,2018,2018/2019,Active,Buy
156346,Al-Raed SFC,Abdullah Al-Shammari,26,Goalkeeper,Al-Kawkab,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156347,Al-Raed SFC,Issam Erraki,37,Defensive Midfield,Ittihad Club,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156348,Al-Raed SFC,Eli Sabiá,29,Centre-Back,Chennaiyin FC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156349,Al-Raed SFC,Fahad Al-Rashidi,27,Central Midfield,Al-Orobah FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156350,Al-Raed SFC,Murad Al-Rashidi,27,Left Midfield,Al-Washm,?,out,Summer,0,2018,2018/2019,Active,Sell
156351,Al-Raed SFC,Sultan Al-Sharif,26,Defensive Midfield,Al-Washm,?,out,Summer,0,2018,2018/2019,Active,Sell
156352,Al-Raed SFC,Abdullah Al-Zahrani,24,Goalkeeper,Al-Mojzel,?,out,Summer,0,2018,2018/2019,Active,Sell
156353,Al-Raed SFC,Samer Salem,25,Second Striker,Al-Najma SC,?,out,Summer,0,2018,2018/2019,Active,Sell
156354,Al-Raed SFC,Faris Al-Ayaf,26,Central Midfield,Al-Hazem SC,?,out,Summer,0,2018,2018/2019,Active,Sell
156355,Al-Raed SFC,Mutab Sharahili,25,Goalkeeper,Damac FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156356,Al-Raed SFC,Khaled Al-Zylaeei,31,Right Winger,Abha Club,?,out,Summer,0,2018,2018/2019,Active,Sell
156357,Al-Raed SFC,Mohanad Al-Qaydhi,21,Centre-Back,Al-Bukiryah FC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156358,Al-Raed SFC,Khaled Al-Muqaitib,26,Goalkeeper,Al-Qaisumah FC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156359,Al-Raed SFC,Khaled Al-Thbyti,25,Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156360,Al-Raed SFC,Edison Tarabai,32,Centre-Forward,Hibernians FC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156361,Al-Raed SFC,Abdulaziz Al-Jamman,22,Right-Back,Al-Hilal SFC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156362,Al-Raed SFC,Shikabala,32,Right Winger,Zamalek,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156363,Al-Raed SFC,Ahmad Al-Harbi,23,Goalkeeper,Al-Ahli SFC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156364,Al-Shabab FC,Constantin Budescu,29,Attacking Midfield,FCSB,€2.50m,in,Summer,2500000,2018,2018/2019,Active,Buy
156365,Al-Shabab FC,Somália,29,Central Midfield,Toulouse,€1.50m,in,Summer,1500000,2018,2018/2019,Active,Buy
156366,Al-Shabab FC,Luiz Antônio,27,Defensive Midfield,Chapecoense,€340k,in,Summer,340000,2018,2018/2019,Active,Buy
156367,Al-Shabab FC,Valerica Gaman,29,Centre-Back,FCSB,€75k,in,Summer,75000,2018,2018/2019,Active,Buy
156368,Al-Shabab FC,Hassan Al-Raheb,35,Second Striker,Al-Nassr FC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156369,Al-Shabab FC,Arthur Caíke,26,Left Winger,Pyramids FC,?,in,Summer,0,2018,2018/2019,Active,Buy
156370,Al-Shabab FC,Ibrahim Alma,26,Goalkeeper,Sepahan,?,in,Summer,0,2018,2018/2019,Active,Buy
156371,Al-Shabab FC,Raghed Najjar,22,Goalkeeper,Without Club,-,in,Summer,0,2018,2018/2019,Active,Termination of the contract
156372,Al-Shabab FC,Abdulelah Al-Shammeri,19,Attacking Midfield,Al-Shabab FC,-,in,Summer,0,2018,2018/2019,Active,Promotion
156373,Al-Shabab FC,Ali Al-Namer,26,Attacking Midfield,CD Numancia,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156374,Al-Shabab FC,Idris Mbombo,22,Centre-Forward,Nkana FC,"End of loanOct 1, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156375,Al-Shabab FC,Waleed Hizam Al-Oneazi,23,Central Midfield,Al-Batin FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156376,Al-Shabab FC,Abdulmajeed Al-Sulaiheem,24,Central Midfield,Rayo Vallecano,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156377,Al-Shabab FC,Abdulaziz Al-Bishi,24,Right Winger,Al-Taawoun FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156378,Al-Shabab FC,Abdulrahman Khayrallah,22,Right-Back,Al-Taawoun FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156379,Al-Shabab FC,Abdullah Al-Subaie,24,Defensive Midfield,Damac FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156380,Al-Shabab FC,Hassan Raghfawi,22,Left-Back,Al-Mojzel,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156381,Al-Shabab FC,Mansour Jawhar,23,Goalkeeper,Al-Qaisumah FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156382,Al-Shabab FC,Abdulmalik Al-Shammari,22,Left-Back,Al-Batin FC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156383,Al-Shabab FC,Ibrahim Alma,26,Goalkeeper,Al-Wahda SC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156384,Al-Shabab FC,Saad Abdul Ameer,26,Defensive Midfield,Al-Shorta SC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156385,Al-Shabab FC,Sebastián Ubilla,27,Left Winger,U. de Chile,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156386,Al-Shabab FC,Abdullah Al-Fahad,24,Centre-Back,Al-Raed SFC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156387,Al-Shabab FC,Abdulwahab Jafar,24,Right Winger,Al-Hazem SC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156388,Al-Shabab FC,Mohamed Benyettou,28,Centre-Forward,Fujairah SC,?,out,Summer,0,2018,2018/2019,Active,Sell
156389,Al-Shabab FC,Mansour Jawhar,23,Goalkeeper,Al-Shoalah FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156390,Al-Shabab FC,Abdulrahman Khayrallah,22,Right-Back,Al-Washm,?,out,Summer,0,2018,2018/2019,Active,Sell
156391,Al-Shabab FC,Ali Al-Namer,26,Attacking Midfield,Al-Wehda FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156392,Al-Shabab FC,Abdulaziz Al-Bishi,24,Right Winger,Al-Faisaly FC,?,out,Summer,0,2018,2018/2019,Active,Sell
156393,Al-Shabab FC,Idris Mbombo,22,Centre-Forward,Al-Hilal SFC,?,out,Summer,0,2018,2018/2019,Active,Sell
156394,Al-Shabab FC,Hassan Raghfawi,22,Left-Back,Damac FC,loan transfer,out,Summer,0,2018,2018/2019,Active,Loan
156395,Al-Shabab FC,Muaid Ellafi,22,Left Winger,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156396,Al-Shabab FC,Ahmed Ibrahim Otayf,35,Central Midfield,Retired,-,out,Summer,0,2018,2018/2019,Retired,Retired
156397,Al-Shabab FC,Mohammed Al-Qarni,28,Defensive Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156398,Al-Shabab FC,Saud Kariri,37,Defensive Midfield,Retired,-,out,Summer,0,2018,2018/2019,Retired,Retired
156399,Al-Shabab FC,Hassan Muath,32,Right-Back,Al-Fayha FC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156400,Al-Taawoun FC,Léandre Tawamba,28,Centre-Forward,Partizan,€1.40m,in,Summer,1400000,2018,2018/2019,Active,Buy
156401,Al-Taawoun FC,Héldon,29,Left Winger,Sporting CP,€250k,in,Summer,250000,2018,2018/2019,Active,Buy
156402,Al-Taawoun FC,Hussein Shae'an,29,Goalkeeper,Al-Nassr FC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156403,Al-Taawoun FC,Cássio,37,Goalkeeper,Rio Ave,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156404,Al-Taawoun FC,Abdullah Al-Araf,23,Goalkeeper,Al-Wehda FC,loan transfer,in,Summer,0,2018,2018/2019,Active,Loan
156405,Al-Taawoun FC,Rayan Al-Mousa,24,Defensive Midfield,Al-Ahli SFC,?,in,Summer,0,2018,2018/2019,Active,Buy
156406,Al-Taawoun FC,Mohammed Harzan,29,Right Winger,Ohod Club,?,in,Summer,0,2018,2018/2019,Active,Buy
156407,Al-Taawoun FC,Rabea Al-Sofiani,31,Centre-Forward,Ittihad Club,?,in,Summer,0,2018,2018/2019,Active,Buy
156408,Al-Taawoun FC,Yahya Kuhrmi,20,Right Midfield,Ittihad Club,?,in,Summer,0,2018,2018/2019,Active,Buy
156409,Al-Taawoun FC,Hamdan Al-Ruwaili,23,Right-Back,Al-Orobah FC,?,in,Summer,0,2018,2018/2019,Active,Buy
156410,Al-Taawoun FC,Jhonnattann,28,Right Winger,Al-Batin FC,?,in,Summer,0,2018,2018/2019,Active,Buy
156411,Al-Taawoun FC,Muteb Al-Mufarrij,21,Centre-Back,Al-Hilal SFC,loan transfer,in,Summer,0,2018,2018/2019,Active,Loan
156412,Al-Taawoun FC,Ibrahim Al-Otaybi,21,Midfield,Al-Taawoun FC,-,in,Summer,0,2018,2018/2019,Active,Promotion
156413,Al-Taawoun FC,Abdulaziz Al-Shereid,24,Central Midfield,Ohod Club,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156414,Al-Taawoun FC,Sandro Manoel,29,Defensive Midfield,Al-Fateh SC,"End of loanJun 30, 2018",in,Summer,0,2018,2018/2019,Active,Loan
156415,Al-Taawoun FC,Ahmad Al-Suhail,29,Right Midfield,Najran SC,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156416,Al-Taawoun FC,Essam El Hadary,45,Goalkeeper,Ismaily,free transfer,out,Summer,0,2018,2018/2019,Active,free transfer
156417,Al-Taawoun FC,Abdulaziz Al-Shereid,24,Central Midfield,Al-Fateh SC,?,out,Summer,0,2018,2018/2019,Active,Sell
156418,Al-Taawoun FC,Abdullah Al-Salman,24,Right Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156419,Al-Taawoun FC,Ahmad Al-Turky,24,Right Midfield,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156420,Al-Taawoun FC,Abdulrahman Al-Qasim,23,Centre-Back,Without Club,-,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156421,Al-Taawoun FC,Abdulmajeed Abdullah Al-Ruwaili,31,Central Midfield,Al-Fayha FC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156422,Al-Taawoun FC,Adrian Popa,29,Right Winger,Reading,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156423,Al-Taawoun FC,Emad Meteb,35,Centre-Forward,El Ahly,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156424,Al-Taawoun FC,Abdulaziz Al-Bishi,24,Right Winger,Al-Shabab FC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156425,Al-Taawoun FC,Abdulrahman Khayrallah,22,Right-Back,Al-Shabab FC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156426,Al-Taawoun FC,Abdulrahman Al-Dosari,20,Defensive Midfield,Al-Nassr FC,"End of loanJan 28, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156427,Al-Taawoun FC,Rayan Al-Mousa,23,Defensive Midfield,Al-Ahli SFC,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156428,Al-Taawoun FC,Mostafa Fathi,24,Right Winger,Zamalek,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156429,Al-Taawoun FC,Faisal Al-Khara,24,Right-Back,Ittihad Club,"End of loanJun 30, 2018",out,Summer,0,2018,2018/2019,Active,Loan
156430,Al-Taawoun FC,Sultan Al-Ghamdi,26,Goalkeeper,Without Club,?,out,Summer,0,2018,2018/2019,Active,Termination of the contract
156431,Al-Wehda FC,Marcos Guilherme,22,Left Winger,Athletico-PR,€4.00m,in,Summer,4000000,2018,2018/2019,Active,Buy
156432,Al-Wehda FC,Anselmo,29,Defensive Midfield,Internacional,€3.00m,in,Summer,3000000,2018,2018/2019,Active,Buy
156433,Al-Wehda FC,Fernandão,31,Centre-Forward,Fenerbahce,€2.55m,in,Summer,2550000,2018,2018/2019,Active,Buy
156434,Al-Wehda FC,Emre Çolak,27,Attacking Midfield,Dep. La Coruña,€1.00m,in,Summer,1000000,2018,2018/2019,Active,Buy
156435,Al-Wehda FC,Abdulqaddous Attieh,21,Goalkeeper,Al-Fayha FC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156436,Al-Wehda FC,Osama Hawsawi,34,Centre-Back,Al-Hilal SFC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156437,Al-Wehda FC,Ahmed Abdu,21,Centre-Forward,Al-Tai FC,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156438,Al-Wehda FC,Renato Chaves,28,Centre-Back,Fluminense,free transfer,in,Summer,0,2018,2018/2019,Active,free transfer
156439,Al-Wehda FC,Faisal Darwish,26,Right-Back,Al-Hilal SFC,?,in,Summer,0,2018,2018/2019,Active,Buy
156440,Al-Wehda FC,Saleh Jamaan Al-Amri,24,Left Winger,Al-Ahli SFC,?,in,Summer,0,2018,2018/2019,Active,Buy
156441,Al-Wehda FC,Abdullah Al-Zoari,30,Centre-Back,Al-Hilal SFC,?,in,Summer,0,2018,2018/2019,Active,Buy
156442,Al-Wehda FC,Waleed Bakshween,28,Defensive Midfield,Al-Ahli SFC,?,in,Summer,0,2018,2018/2019,Active,Buy
156443,Al-Wehda FC,Fawaz Al-Sagour,22,Right-Back,Najran SC,?,in,Summer,0,2018,2018/2019,Active,Buy
156444,Al-Wehda FC,Ali Al-Namer,26,Attacking Midfield,Al-Shabab FC,?,in,Summer,0,2018,2018/2019,Active,Buy
